"demanda_id","client_id","id_legado","titulo","natureza","data_abertura","status_interno","vinculada","vinculo","quadro","area_cxhub","status_cxhub","prioridade","tipo","criador","responsavel","motivo_bloqueio","rfi_id","destino_area","arquivo"
"D-2026-007","cambos","UMD-1095","Excluir produtos que estão sem “Modelagem” vinculadas.","casa-cliente","16/03/2026","Concluída","Sim","CX Hub — ID: UMD-1095","Operação","Sem Área","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Cambos/00_Institucional/_demandas/D-2026-007.md"
"D-2026-008","cambos","UMD-1116","Liberar edição campos - Comercial e PCP/Compras","casa-cliente","20/03/2026","Concluída","Sim","CX Hub — ID: UMD-1116","Operação","Sem Área","Concluído","","Configuração","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Cambos/00_Institucional/_demandas/D-2026-008.md"
"D-2026-009","cambos","UMD-1175","Descrição do produto não seguiu a concatenação.","casa-cliente","09/04/2026","Concluída","Sim","CX Hub — ID: UMD-1175","Operação","Sem Área","Concluído","","Suporte","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Cambos/00_Institucional/_demandas/D-2026-009.md"
"D-2026-010","cambos","UMD-1171","Materiais que não integraram","casa-cliente","09/04/2026","Concluída","Sim","CX Hub — ID: UMD-1171","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Cambos/00_Institucional/_demandas/D-2026-010.md"
"D-2026-011","cambos","UMD-1257","Exclusão do Botão “Forçar Integração”","casa-cliente","13/04/2026","Concluída","Sim","CX Hub — ID: UMD-1257","","","Aguardando Validação","","Configuração","Laura Delgado","","","","","uMode/_Clientes/Cambos/00_Institucional/_demandas/D-2026-011.md"
"D-2026-001","colmeia","UMD-899","Deletar todas as tags","casa-cliente","06/01/2026","Concluída","Sim","CX Hub — ID: UMD-899","","","Backlog","","Melhoria","Ana Paula Ramos","","","","","uMode/_Clientes/Colmeia/00_Institucional/_demandas/D-2026-001.md"
"D-2023-001","dro","UMD-447","Extras","casa-cliente","01/06/2023","Concluída","Sim","CX Hub — ID: UMD-447","","","Cancelado","","","Luciano Troiani","","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2023-001.md"
"D-2025-001","dro","UMD-88","Reunião de Alinhamento de Conta: Agenda de Tarefas por fase do Workflow com dia, semana…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-88","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-001.md"
"D-2025-002","dro","UMD-89","Reunião de Alinhamento de Conta: Tarefas por Login e após conclusão manter linkada no p…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-89","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-002.md"
"D-2025-003","dro","UMD-84","Reunião de Alinhamento de Conta: Controle de Datas e Planejamento.","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-84","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-003.md"
"D-2025-004","dro","UMD-85","Nova Ficha Técnica (Modelo V2)","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-85","","","Concluído","","Configuração","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-004.md"
"D-2025-005","dro","UMD-92","Reunião de Alinhamento de Conta: Compra de M.P. - Cópia de Materiais com Check List e o…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-92","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-005.md"
"D-2025-006","dro","UMD-93","Reunião de Alinhamento de Conta: Automações das Datas com a evolução do Kanban + Espaço…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-93","","","Cancelado","","Configuração","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-006.md"
"D-2025-007","dro","UMD-90","Reunião de Alinhamento de Conta: Pontos de Melhorias para o futuro - Marcar papo mais p…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-90","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-007.md"
"D-2025-008","dro","UMD-91","Reunião de Alinhamento de Conta: Cards coloridos por Status e uma cor diferente para mo…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-91","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-008.md"
"D-2025-009","dro","UMD-78","Reunião de Alinhamento de Conta: Aba Comercial - Puxar automaticamente (Erro no calculo…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-78","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-009.md"
"D-2025-010","dro","UMD-79","Reunião de Alinhamento de Conta: Aba Materiais & Serviços - Calculo do preço (Duplicida…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-79","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-010.md"
"D-2025-011","dro","UMD-76","Reunião de Alinhamento de Conta: Tamanho Piloto - Formato de Lista (Puxar da Grade)","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-76","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-011.md"
"D-2025-012","dro","UMD-77","Reunião de Alinhamento de Conta: Composições + NCM (Preenchimento automático + Guia por…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-77","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-012.md"
"D-2025-013","dro","UMD-82","Reunião de Alinhamento de Conta: Impressão de Ficha Resumida","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-82","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-013.md"
"D-2025-014","dro","UMD-83","Reunião de Alinhamento de Conta: Impressão de Cartão para Piloto","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-83","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-014.md"
"D-2025-015","dro","UMD-80","Reunião de Alinhamento de Conta: Comentários por Modelista e Pilotagem separados, porém…","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-80","","","Cancelado","","Melhoria","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-015.md"
"D-2025-016","dro","UMD-81","Reunião de Alinhamento de Conta: Tabela de Medidas","casa-cliente","16/04/2025","Concluída","Sim","CX Hub — ID: UMD-81","","","Concluído","","Configuração","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-016.md"
"D-2025-017","dro","UMD-94","Chamado Gist: Relatório de Aprovações","casa-cliente","28/04/2025","Concluída","Sim","CX Hub — ID: UMD-94","","","Cancelado","","Relatório","Laura Delgado","Laura Delgado","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-017.md"
"D-2025-018","dro","UMD-168","Relatório de movimentação de Produtos","casa-cliente","16/05/2025","Concluída","Sim","CX Hub — ID: UMD-168","","","Cancelado","","Relatório","Laura Delgado","","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-018.md"
"D-2025-019","dro","UMD-183","Integração Fornecedor Matylas","casa-cliente","10/06/2025","Concluída","Sim","CX Hub — ID: UMD-183","Operação","Sem Área","Concluído","","Configuração","Laura Delgado","","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-019.md"
"D-2025-020","dro","UMD-310","Virada de Ficha Técnica já com integração Matylas","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-310","Operação","Sem Área","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-020.md"
"D-2025-021","dro","UMD-817","Inativar usuários da conta","casa-cliente","18/11/2025","Concluída","Sim","CX Hub — ID: UMD-817","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-021.md"
"D-2025-022","dro","UMD-816","Ajustar o usuário da Thais","casa-cliente","18/11/2025","Concluída","Sim","CX Hub — ID: UMD-816","Operação","Sem Área","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-022.md"
"D-2025-023","dro","UMD-815","Extrair os dados e Fichas da Conta","casa-cliente","18/11/2025","Concluída","Sim","CX Hub — ID: UMD-815","Tech","Suporte Tech","A fazer","","Relatório","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/DRO/00_Institucional/_demandas/D-2025-023.md"
"D-2025-001","highstil","UMD-192","Ficha de Impressão da Malharia","casa-cliente","13/08/2025","Concluída","Sim","CX Hub — ID: UMD-192","Operação","Operação | KA","Aguardando Validação","","Configuração","Laura Delgado","","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-001.md"
"D-2025-002","highstil","UMD-634","Cadastrar Aviamentos na conta da HS","casa-cliente","06/10/2025","Concluída","Sim","CX Hub — ID: UMD-634","Operação","Sem Área","Concluído","","Configuração","Andrea Holmer","Andrea Holmer, Laura Delgado","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-002.md"
"D-2025-003","highstil","UMD-645","Pontos de Dúvidas/Mudanças - Angélica","casa-cliente","07/10/2025","Concluída","Sim","CX Hub — ID: UMD-645","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-003.md"
"D-2025-004","highstil","UMD-752","Definir regra para o campo Padronagem","casa-cliente","31/10/2025","Concluída","Sim","CX Hub — ID: UMD-752","Operação","Sem Área","Backlog","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-004.md"
"D-2025-005","highstil","UMD-798","Configs do e-mail 07/11 - Angelica e Ari","casa-cliente","07/11/2025","Concluída","Sim","CX Hub — ID: UMD-798","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-005.md"
"D-2025-006","highstil","UMD-799","Concatenar Campos de acordo com a Classificação","casa-cliente","11/11/2025","Concluída","Sim","CX Hub — ID: UMD-799","Operação","Sem Área","Em Revisão","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","Aguardando Cliente","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-006.md"
"D-2025-007","highstil","UMD-819","Ajuste da Regra de Variante do Produto","casa-cliente","14/11/2025","Concluída","Sim","CX Hub — ID: UMD-819","Operação","Sem Área","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-007.md"
"D-2025-008","highstil","UMD-751","Concatenar os campos para criar Descrição do Produto","casa-cliente","14/11/2025","Concluída","Sim","CX Hub — ID: UMD-751","Operação","Sem Área","Aguardando Validação","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-008.md"
"D-2025-009","highstil","UMD-825","Importar Pacote de Materiais","casa-cliente","19/11/2025","Concluída","Sim","CX Hub — ID: UMD-825","Operação","Operação | KA","Em Progresso","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-009.md"
"D-2025-010","highstil","UMD-847","Liberar Aba de Aprovação","casa-cliente","28/11/2025","Concluída","Sim","CX Hub — ID: UMD-847","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2025-010.md"
"D-2026-001","highstil","UMD-878","Criar Itens de Aprovação","casa-cliente","14/01/2026","Concluída","Sim","CX Hub — ID: UMD-878","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2026-001.md"
"D-2026-002","highstil","UMD-959","Definir Validações / Campos obrigatórios para integração","casa-cliente","29/01/2026","Concluída","Sim","CX Hub — ID: UMD-959","Tech","Suporte Tech","Cancelado","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2026-002.md"
"D-2026-003","highstil","UMD-972","Grade de Tamanho","casa-cliente","05/02/2026","Concluída","Sim","CX Hub — ID: UMD-972","","","Backlog","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2026-003.md"
"D-2026-004","highstil","UMD-1006","Solicitações de Mudanças e Travas no Empenho","casa-cliente","24/02/2026","Concluída","Sim","CX Hub — ID: UMD-1006","Operação","Sem Área","Backlog","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Highstil/00_Institucional/_demandas/D-2026-004.md"
"D-2025-001","lenny-niemeyer","UMD-170","Ajustes do Treinamento Key Users Go Light","casa-cliente","21/07/2025","Concluída","Sim","CX Hub — ID: UMD-170","","","Concluído","","Configuração","Marina Santoro","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-001.md"
"D-2025-002","lenny-niemeyer","UMD-162","Criar campo na ficha com valor padrão para integração","casa-cliente","22/07/2025","Concluída","Sim","CX Hub — ID: UMD-162","Operação","Sem Área","Concluído","","Configuração","Marina Santoro","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-002.md"
"D-2025-003","lenny-niemeyer","UMD-164","Ajustes campos com ID para integração","casa-cliente","22/07/2025","Concluída","Sim","CX Hub — ID: UMD-164","Tech","Suporte Tech","Concluído","","Configuração","Marina Santoro","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-003.md"
"D-2025-004","lenny-niemeyer","UMD-163","Criar campo na ficha para integração","casa-cliente","22/07/2025","Concluída","Sim","CX Hub — ID: UMD-163","Tech","Suporte Tech","Concluído","","Configuração","Marina Santoro","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-004.md"
"D-2025-005","lenny-niemeyer","UMD-171","Ajustes de campos para integração","casa-cliente","23/07/2025","Concluída","Sim","CX Hub — ID: UMD-171","Operação","Sem Área","Cancelado","","Integração","Marina Santoro","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-005.md"
"D-2025-006","lenny-niemeyer","UMD-173","Atualizar lista de GRUPO, SUBGRUPO e LINHA (Go Light)","casa-cliente","24/07/2025","Concluída","Sim","CX Hub — ID: UMD-173","","","Concluído","","Suporte","Marina Santoro","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-006.md"
"D-2025-007","lenny-niemeyer","UMD-172","Criar tabela de medidas base (Go Light)","casa-cliente","24/07/2025","Concluída","Sim","CX Hub — ID: UMD-172","","","Concluído","","Configuração","Marina Santoro","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-007.md"
"D-2025-008","lenny-niemeyer","UMD-351","Empenhar um aviamento mais de uma vez com variação de cor e tamanho","casa-cliente","18/08/2025","Concluída","Sim","CX Hub — ID: UMD-351","Operação","Sem Área","Concluído","","Melhoria","Julianne Rodrigues","Julianne Rodrigues","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-008.md"
"D-2025-009","lenny-niemeyer","UMD-352","Integrar os pacotes de materiais","casa-cliente","18/08/2025","Concluída","Sim","CX Hub — ID: UMD-352","Operação","Sem Área","Cancelado","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-009.md"
"D-2025-010","lenny-niemeyer","UMD-202","Cria um novo campo Faixa de preços que é utilizado pelo planejamento ara determinar a f…","casa-cliente","22/08/2025","Concluída","Sim","CX Hub — ID: UMD-202","Operação","Sem Área","Concluído","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Lenny Niemeyer/00_Institucional/_demandas/D-2025-010.md"
